subject_id,trial_id,scenario_id,domain,frame,presentation_order,block_id,stimulus_file,stimulus_text
SUBJ_055,17216,employment_school_district_95,economic,gain,44,22,stimuli/employment_school_district_95_gain.txt,An economic report on the school district says a proposed policy will help 95 percent of workers keep their jobs over the next year.
SUBJ_055,17217,education_placement_90,education,gain,45,23,stimuli/education_placement_90_gain.txt,A student opens placement results showing 90 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17218,health_vaccine_90,health,gain,46,23,stimuli/health_vaccine_90_gain.txt,A patient is considering a vaccine. The clinician explains that 90 percent of patients experience no serious side effects after treatment.
SUBJ_055,17219,environment_city_air_45,environment,loss,47,24,stimuli/environment_city_air_45_loss.txt,An environmental report says a cleanup plan would still leave 55 percent of current pollution in the city air within five years.
SUBJ_055,17220,employment_school_district_70,economic,gain,48,24,stimuli/employment_school_district_70_gain.txt,An economic report on the school district says a proposed policy will help 70 percent of workers keep their jobs over the next year.
SUBJ_055,17221,environment_industrial_zone_20,environment,loss,49,25,stimuli/environment_industrial_zone_20_loss.txt,An environmental report says a cleanup plan would still leave 80 percent of current pollution in the industrial zone within five years.
SUBJ_055,17222,consumer_yogurt_75,consumer,loss,50,25,stimuli/consumer_yogurt_75_loss.txt,A product label states the item is 25 percent full-fat. A shopper decides whether it meets their standard.
SUBJ_055,17223,financial_bonus_keep_700,financial,gain,51,26,stimuli/financial_bonus_keep_700_gain.txt,You receive a year-end bonus decision. Option A lets you keep $700 for certain. Option B is a gamble with equal odds to keep $1050 or only $350.
SUBJ_055,17224,financial_bonus_keep_850,financial,gain,52,26,stimuli/financial_bonus_keep_850_gain.txt,You receive a year-end bonus decision. Option A lets you keep $850 for certain. Option B is a gamble with equal odds to keep $1275 or only $425.
SUBJ_055,17225,financial_bonus_keep_1400,financial,gain,53,27,stimuli/financial_bonus_keep_1400_gain.txt,You receive a year-end bonus decision. Option A lets you keep $1400 for certain. Option B is a gamble with equal odds to keep $2100 or only $700.
SUBJ_055,17226,environment_city_air_15,environment,gain,54,27,stimuli/environment_city_air_15_gain.txt,An environmental report says a cleanup plan would reduce pollution in the city air by 15 percent within five years.
SUBJ_055,17227,health_vaccine_70,health,gain,55,28,stimuli/health_vaccine_70_gain.txt,A patient is considering a vaccine. The clinician explains that 70 percent of patients experience no serious side effects after treatment.
SUBJ_055,17228,financial_bonus_keep_1000,financial,loss,56,28,stimuli/financial_bonus_keep_1000_loss.txt,"You receive a year-end bonus decision. Option A means you lose $500 for certain and keep $500. Option B is a gamble with equal odds to lose nothing and keep $1500, or lose $1000 and keep $0."
SUBJ_055,17229,financial_investment_keep_9200,financial,gain,57,29,stimuli/financial_investment_keep_9200_gain.txt,You receive a retirement fund decision. Option A lets you keep $9200 for certain. Option B is a gamble with equal odds to keep $13800 or only $4600.
SUBJ_055,17230,health_vaccine_92,health,loss,58,29,stimuli/health_vaccine_92_loss.txt,A patient is considering a vaccine. The clinician explains that 8 percent of patients do not experience no serious side effects after treatment.
SUBJ_055,17231,health_rehab_80,health,loss,59,30,stimuli/health_rehab_80_loss.txt,A patient is considering a rehabilitation program. The clinician explains that 20 percent of patients do not regain independent mobility after treatment.
SUBJ_055,17232,financial_bonus_keep_750,financial,gain,60,30,stimuli/financial_bonus_keep_750_gain.txt,You receive a year-end bonus decision. Option A lets you keep $750 for certain. Option B is a gamble with equal odds to keep $1125 or only $375.
SUBJ_055,17233,financial_rent_keep_300,financial,loss,61,31,stimuli/financial_rent_keep_300_loss.txt,"You receive a rent discount decision. Option A means you lose $150 for certain and keep $150. Option B is a gamble with equal odds to lose nothing and keep $450, or lose $300 and keep $0."
SUBJ_055,17234,financial_rent_keep_100,financial,gain,62,31,stimuli/financial_rent_keep_100_gain.txt,You receive a rent discount decision. Option A lets you keep $100 for certain. Option B is a gamble with equal odds to keep $150 or only $50.
SUBJ_055,17235,health_surgery_80,health,loss,63,32,stimuli/health_surgery_80_loss.txt,A patient is considering a surgical procedure. The clinician explains that 20 percent of patients do not recover fully after treatment.
SUBJ_055,17236,consumer_filter_75,consumer,loss,64,32,stimuli/consumer_filter_75_loss.txt,A product label states the item is 25 percent contaminants remaining. A shopper decides whether it meets their standard.
SUBJ_055,17237,financial_rent_keep_150,financial,loss,65,33,stimuli/financial_rent_keep_150_loss.txt,"You receive a rent discount decision. Option A means you lose $75 for certain and keep $75. Option B is a gamble with equal odds to lose nothing and keep $225, or lose $150 and keep $0."
SUBJ_055,17238,health_surgery_85,health,loss,66,33,stimuli/health_surgery_85_loss.txt,A patient is considering a surgical procedure. The clinician explains that 15 percent of patients do not recover fully after treatment.
SUBJ_055,17239,environment_national_park_25,environment,loss,67,34,stimuli/environment_national_park_25_loss.txt,An environmental report says a cleanup plan would still leave 75 percent of current pollution in the national park within five years.
SUBJ_055,17240,education_placement_55,education,loss,68,34,stimuli/education_placement_55_loss.txt,A student opens placement results showing 45 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_055,17241,employment_school_district_75,economic,gain,69,35,stimuli/employment_school_district_75_gain.txt,An economic report on the school district says a proposed policy will help 75 percent of workers keep their jobs over the next year.
SUBJ_055,17242,financial_rent_keep_175,financial,loss,70,35,stimuli/financial_rent_keep_175_loss.txt,"You receive a rent discount decision. Option A means you lose $87 for certain and keep $88. Option B is a gamble with equal odds to lose nothing and keep $262, or lose $174 and keep $1."
SUBJ_055,17243,consumer_battery_75,consumer,gain,71,36,stimuli/consumer_battery_75_gain.txt,A product label states the item is 75 percent charge remaining. A shopper decides whether it meets their standard.
SUBJ_055,17244,employment_tech_company_60,economic,gain,72,36,stimuli/employment_tech_company_60_gain.txt,An economic report on the tech company says a proposed policy will help 60 percent of workers keep their jobs over the next year.
SUBJ_055,17245,health_surgery_92,health,gain,73,37,stimuli/health_surgery_92_gain.txt,A patient is considering a surgical procedure. The clinician explains that 92 percent of patients recover fully after treatment.
SUBJ_055,17246,financial_investment_keep_4800,financial,gain,74,37,stimuli/financial_investment_keep_4800_gain.txt,You receive a retirement fund decision. Option A lets you keep $4800 for certain. Option B is a gamble with equal odds to keep $7200 or only $2400.
SUBJ_055,17247,financial_investment_keep_5400,financial,loss,75,38,stimuli/financial_investment_keep_5400_loss.txt,"You receive a retirement fund decision. Option A means you lose $2700 for certain and keep $2700. Option B is a gamble with equal odds to lose nothing and keep $8100, or lose $5400 and keep $0."
SUBJ_055,17248,health_chemotherapy_80,health,gain,76,38,stimuli/health_chemotherapy_80_gain.txt,A patient is considering a chemotherapy course. The clinician explains that 80 percent of patients complete treatment without relapse after treatment.
SUBJ_055,17249,education_placement_75,education,gain,77,39,stimuli/education_placement_75_gain.txt,A student opens placement results showing 75 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17250,education_certification_85,education,loss,78,39,stimuli/education_certification_85_loss.txt,A student opens certification results showing 15 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_055,17251,education_placement_65,education,gain,79,40,stimuli/education_placement_65_gain.txt,A student opens placement results showing 65 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17252,financial_investment_keep_8400,financial,loss,80,40,stimuli/financial_investment_keep_8400_loss.txt,"You receive a retirement fund decision. Option A means you lose $4200 for certain and keep $4200. Option B is a gamble with equal odds to lose nothing and keep $12600, or lose $8400 and keep $0."
SUBJ_055,17253,education_certification_60,education,gain,81,41,stimuli/education_certification_60_gain.txt,A student opens certification results showing 60 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17254,environment_industrial_zone_25,environment,gain,82,41,stimuli/environment_industrial_zone_25_gain.txt,An environmental report says a cleanup plan would reduce pollution in the industrial zone by 25 percent within five years.
SUBJ_055,17255,financial_investment_keep_4400,financial,loss,83,42,stimuli/financial_investment_keep_4400_loss.txt,"You receive a retirement fund decision. Option A means you lose $2200 for certain and keep $2200. Option B is a gamble with equal odds to lose nothing and keep $6600, or lose $4400 and keep $0."
SUBJ_055,17256,health_surgery_70,health,loss,84,42,stimuli/health_surgery_70_loss.txt,A patient is considering a surgical procedure. The clinician explains that 30 percent of patients do not recover fully after treatment.
SUBJ_055,17257,financial_bonus_keep_1800,financial,gain,85,43,stimuli/financial_bonus_keep_1800_gain.txt,You receive a year-end bonus decision. Option A lets you keep $1800 for certain. Option B is a gamble with equal odds to keep $2700 or only $900.
SUBJ_055,17258,asian_disease_classic,health,gain,86,43,stimuli/asian_disease_classic_gain.txt,The country is preparing for an unusual disease expected to kill 600 people. Program A will save 200 people for certain. Program B has a one-third probability that all 600 people will be saved and a two-thirds probability that no one will be saved.
SUBJ_055,17259,financial_investment_keep_10000,financial,gain,87,44,stimuli/financial_investment_keep_10000_gain.txt,You receive a retirement fund decision. Option A lets you keep $10000 for certain. Option B is a gamble with equal odds to keep $15000 or only $5000.
SUBJ_055,17260,employment_hospital_85,economic,gain,88,44,stimuli/employment_hospital_85_gain.txt,An economic report on the hospital says a proposed policy will help 85 percent of workers keep their jobs over the next year.
SUBJ_055,17261,education_licensing_90,education,loss,89,45,stimuli/education_licensing_90_loss.txt,A student opens licensing results showing 10 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_055,17262,financial_investment_keep_2000,financial,gain,90,45,stimuli/financial_investment_keep_2000_gain.txt,You receive a retirement fund decision. Option A lets you keep $2000 for certain. Option B is a gamble with equal odds to keep $3000 or only $1000.
SUBJ_055,17263,employment_factory_65,economic,loss,91,46,stimuli/employment_factory_65_loss.txt,An economic report on the factory says a proposed policy means 35 percent of workers will lose their jobs over the next year.
SUBJ_055,17264,financial_investment_keep_9000,financial,gain,92,46,stimuli/financial_investment_keep_9000_gain.txt,You receive a retirement fund decision. Option A lets you keep $9000 for certain. Option B is a gamble with equal odds to keep $13500 or only $4500.
SUBJ_055,17265,consumer_yogurt_85,consumer,loss,93,47,stimuli/consumer_yogurt_85_loss.txt,A product label states the item is 15 percent full-fat. A shopper decides whether it meets their standard.
SUBJ_055,17266,health_chemotherapy_97,health,gain,94,47,stimuli/health_chemotherapy_97_gain.txt,A patient is considering a chemotherapy course. The clinician explains that 97 percent of patients complete treatment without relapse after treatment.
SUBJ_055,17267,environment_coastal_wetland_25,environment,gain,95,48,stimuli/environment_coastal_wetland_25_gain.txt,An environmental report says a cleanup plan would reduce pollution in the coastal wetland by 25 percent within five years.
SUBJ_055,17268,financial_investment_keep_6200,financial,loss,96,48,stimuli/financial_investment_keep_6200_loss.txt,"You receive a retirement fund decision. Option A means you lose $3100 for certain and keep $3100. Option B is a gamble with equal odds to lose nothing and keep $9300, or lose $6200 and keep $0."
SUBJ_055,17269,financial_investment_keep_3200,financial,gain,97,49,stimuli/financial_investment_keep_3200_gain.txt,You receive a retirement fund decision. Option A lets you keep $3200 for certain. Option B is a gamble with equal odds to keep $4800 or only $1600.
SUBJ_055,17270,education_certification_65,education,gain,98,49,stimuli/education_certification_65_gain.txt,A student opens certification results showing 65 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17271,consumer_battery_70,consumer,gain,99,50,stimuli/consumer_battery_70_gain.txt,A product label states the item is 70 percent charge remaining. A shopper decides whether it meets their standard.
SUBJ_055,17272,financial_bonus_keep_900,financial,gain,100,50,stimuli/financial_bonus_keep_900_gain.txt,You receive a year-end bonus decision. Option A lets you keep $900 for certain. Option B is a gamble with equal odds to keep $1350 or only $450.
SUBJ_055,17273,financial_investment_keep_9600,financial,loss,101,51,stimuli/financial_investment_keep_9600_loss.txt,"You receive a retirement fund decision. Option A means you lose $4800 for certain and keep $4800. Option B is a gamble with equal odds to lose nothing and keep $14400, or lose $9600 and keep $0."
SUBJ_055,17274,financial_tuition_keep_200,financial,gain,102,51,stimuli/financial_tuition_keep_200_gain.txt,You receive a tuition refund decision. Option A lets you keep $200 for certain. Option B is a gamble with equal odds to keep $300 or only $100.
SUBJ_055,17275,health_rehab_97,health,gain,103,52,stimuli/health_rehab_97_gain.txt,A patient is considering a rehabilitation program. The clinician explains that 97 percent of patients regain independent mobility after treatment.
SUBJ_055,17276,education_licensing_70,education,loss,104,52,stimuli/education_licensing_70_loss.txt,A student opens licensing results showing 30 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_055,17277,employment_factory_80,economic,gain,105,53,stimuli/employment_factory_80_gain.txt,An economic report on the factory says a proposed policy will help 80 percent of workers keep their jobs over the next year.
SUBJ_055,17278,employment_hospital_90,economic,gain,106,53,stimuli/employment_hospital_90_gain.txt,An economic report on the hospital says a proposed policy will help 90 percent of workers keep their jobs over the next year.
SUBJ_055,17279,financial_investment_keep_2400,financial,loss,107,54,stimuli/financial_investment_keep_2400_loss.txt,"You receive a retirement fund decision. Option A means you lose $1200 for certain and keep $1200. Option B is a gamble with equal odds to lose nothing and keep $3600, or lose $2400 and keep $0."
SUBJ_055,17280,financial_investment_keep_3400,financial,gain,108,54,stimuli/financial_investment_keep_3400_gain.txt,You receive a retirement fund decision. Option A lets you keep $3400 for certain. Option B is a gamble with equal odds to keep $5100 or only $1700.
SUBJ_055,17281,employment_school_district_60,economic,gain,109,55,stimuli/employment_school_district_60_gain.txt,An economic report on the school district says a proposed policy will help 60 percent of workers keep their jobs over the next year.
SUBJ_055,17282,financial_investment_keep_6800,financial,loss,110,55,stimuli/financial_investment_keep_6800_loss.txt,"You receive a retirement fund decision. Option A means you lose $3400 for certain and keep $3400. Option B is a gamble with equal odds to lose nothing and keep $10200, or lose $6800 and keep $0."
SUBJ_055,17283,health_clinical_trial_97,health,gain,111,56,stimuli/health_clinical_trial_97_gain.txt,A patient is considering a experimental therapy. The clinician explains that 97 percent of patients show clinical improvement after treatment.
SUBJ_055,17284,education_licensing_60,education,gain,112,56,stimuli/education_licensing_60_gain.txt,A student opens licensing results showing 60 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17285,employment_school_district_65,economic,loss,113,57,stimuli/employment_school_district_65_loss.txt,An economic report on the school district says a proposed policy means 35 percent of workers will lose their jobs over the next year.
SUBJ_055,17286,financial_bonus_keep_950,financial,loss,114,57,stimuli/financial_bonus_keep_950_loss.txt,"You receive a year-end bonus decision. Option A means you lose $475 for certain and keep $475. Option B is a gamble with equal odds to lose nothing and keep $1425, or lose $950 and keep $0."
SUBJ_055,17287,health_clinical_trial_95,health,gain,115,58,stimuli/health_clinical_trial_95_gain.txt,A patient is considering a experimental therapy. The clinician explains that 95 percent of patients show clinical improvement after treatment.
SUBJ_055,17288,financial_tuition_keep_700,financial,loss,116,58,stimuli/financial_tuition_keep_700_loss.txt,"You receive a tuition refund decision. Option A means you lose $350 for certain and keep $350. Option B is a gamble with equal odds to lose nothing and keep $1050, or lose $700 and keep $0."
SUBJ_055,17289,financial_investment_keep_7600,financial,gain,117,59,stimuli/financial_investment_keep_7600_gain.txt,You receive a retirement fund decision. Option A lets you keep $7600 for certain. Option B is a gamble with equal odds to keep $11400 or only $3800.
SUBJ_055,17290,financial_bonus_keep_1300,financial,loss,118,59,stimuli/financial_bonus_keep_1300_loss.txt,"You receive a year-end bonus decision. Option A means you lose $650 for certain and keep $650. Option B is a gamble with equal odds to lose nothing and keep $1950, or lose $1300 and keep $0."
SUBJ_055,17291,employment_city_agency_95,economic,gain,119,60,stimuli/employment_city_agency_95_gain.txt,An economic report on the city agency says a proposed policy will help 95 percent of workers keep their jobs over the next year.
SUBJ_055,17292,financial_investment_keep_8800,financial,gain,120,60,stimuli/financial_investment_keep_8800_gain.txt,You receive a retirement fund decision. Option A lets you keep $8800 for certain. Option B is a gamble with equal odds to keep $13200 or only $4400.
SUBJ_055,17293,environment_industrial_zone_15,environment,gain,121,61,stimuli/environment_industrial_zone_15_gain.txt,An environmental report says a cleanup plan would reduce pollution in the industrial zone by 15 percent within five years.
SUBJ_055,17294,employment_hospital_75,economic,gain,122,61,stimuli/employment_hospital_75_gain.txt,An economic report on the hospital says a proposed policy will help 75 percent of workers keep their jobs over the next year.
SUBJ_055,17295,financial_investment_keep_6000,financial,gain,123,62,stimuli/financial_investment_keep_6000_gain.txt,You receive a retirement fund decision. Option A lets you keep $6000 for certain. Option B is a gamble with equal odds to keep $9000 or only $3000.
SUBJ_055,17296,employment_factory_90,economic,gain,124,62,stimuli/employment_factory_90_gain.txt,An economic report on the factory says a proposed policy will help 90 percent of workers keep their jobs over the next year.
SUBJ_055,17297,financial_tuition_keep_600,financial,gain,125,63,stimuli/financial_tuition_keep_600_gain.txt,You receive a tuition refund decision. Option A lets you keep $600 for certain. Option B is a gamble with equal odds to keep $900 or only $300.
SUBJ_055,17298,education_midterm_65,education,gain,126,63,stimuli/education_midterm_65_gain.txt,A student opens midterm results showing 65 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17299,health_rehab_85,health,gain,127,64,stimuli/health_rehab_85_gain.txt,A patient is considering a rehabilitation program. The clinician explains that 85 percent of patients regain independent mobility after treatment.
SUBJ_055,17300,environment_coastal_wetland_10,environment,loss,128,64,stimuli/environment_coastal_wetland_10_loss.txt,An environmental report says a cleanup plan would still leave 90 percent of current pollution in the coastal wetland within five years.
SUBJ_055,17301,financial_investment_keep_5800,financial,gain,129,65,stimuli/financial_investment_keep_5800_gain.txt,You receive a retirement fund decision. Option A lets you keep $5800 for certain. Option B is a gamble with equal odds to keep $8700 or only $2900.
SUBJ_055,17302,health_chemotherapy_95,health,gain,130,65,stimuli/health_chemotherapy_95_gain.txt,A patient is considering a chemotherapy course. The clinician explains that 95 percent of patients complete treatment without relapse after treatment.
SUBJ_055,17303,financial_rent_keep_50,financial,gain,131,66,stimuli/financial_rent_keep_50_gain.txt,You receive a rent discount decision. Option A lets you keep $50 for certain. Option B is a gamble with equal odds to keep $75 or only $25.
SUBJ_055,17304,employment_tech_company_55,economic,gain,132,66,stimuli/employment_tech_company_55_gain.txt,An economic report on the tech company says a proposed policy will help 55 percent of workers keep their jobs over the next year.
SUBJ_055,17305,environment_city_air_25,environment,gain,133,67,stimuli/environment_city_air_25_gain.txt,An environmental report says a cleanup plan would reduce pollution in the city air by 25 percent within five years.
SUBJ_055,17306,health_vaccine_97,health,gain,134,67,stimuli/health_vaccine_97_gain.txt,A patient is considering a vaccine. The clinician explains that 97 percent of patients experience no serious side effects after treatment.
SUBJ_055,17307,consumer_filter_95,consumer,gain,135,68,stimuli/consumer_filter_95_gain.txt,A product label states the item is 95 percent contaminants removed. A shopper decides whether it meets their standard.
SUBJ_055,17308,financial_bonus_keep_1450,financial,gain,136,68,stimuli/financial_bonus_keep_1450_gain.txt,You receive a year-end bonus decision. Option A lets you keep $1450 for certain. Option B is a gamble with equal odds to keep $2175 or only $725.
SUBJ_055,17309,employment_school_district_80,economic,gain,137,69,stimuli/employment_school_district_80_gain.txt,An economic report on the school district says a proposed policy will help 80 percent of workers keep their jobs over the next year.
SUBJ_055,17310,education_final_90,education,gain,138,69,stimuli/education_final_90_gain.txt,A student opens final results showing 90 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17311,health_dental_85,health,loss,139,70,stimuli/health_dental_85_loss.txt,A patient is considering a dental implant procedure. The clinician explains that 15 percent of patients do not heal without complications after treatment.
SUBJ_055,17312,employment_hospital_95,economic,loss,140,70,stimuli/employment_hospital_95_loss.txt,An economic report on the hospital says a proposed policy means 5 percent of workers will lose their jobs over the next year.
SUBJ_055,17313,financial_investment_keep_8000,financial,gain,141,71,stimuli/financial_investment_keep_8000_gain.txt,You receive a retirement fund decision. Option A lets you keep $8000 for certain. Option B is a gamble with equal odds to keep $12000 or only $4000.
SUBJ_055,17314,financial_investment_keep_5200,financial,loss,142,71,stimuli/financial_investment_keep_5200_loss.txt,"You receive a retirement fund decision. Option A means you lose $2600 for certain and keep $2600. Option B is a gamble with equal odds to lose nothing and keep $7800, or lose $5200 and keep $0."
SUBJ_055,17315,employment_hospital_70,economic,gain,143,72,stimuli/employment_hospital_70_gain.txt,An economic report on the hospital says a proposed policy will help 70 percent of workers keep their jobs over the next year.
SUBJ_055,17316,financial_bonus_keep_800,financial,gain,144,72,stimuli/financial_bonus_keep_800_gain.txt,You receive a year-end bonus decision. Option A lets you keep $800 for certain. Option B is a gamble with equal odds to keep $1200 or only $400.
SUBJ_055,17317,financial_tuition_keep_1100,financial,loss,145,73,stimuli/financial_tuition_keep_1100_loss.txt,"You receive a tuition refund decision. Option A means you lose $550 for certain and keep $550. Option B is a gamble with equal odds to lose nothing and keep $1650, or lose $1100 and keep $0."
SUBJ_055,17318,employment_city_agency_60,economic,gain,146,73,stimuli/employment_city_agency_60_gain.txt,An economic report on the city agency says a proposed policy will help 60 percent of workers keep their jobs over the next year.
SUBJ_055,17319,environment_coastal_wetland_40,environment,gain,147,74,stimuli/environment_coastal_wetland_40_gain.txt,An environmental report says a cleanup plan would reduce pollution in the coastal wetland by 40 percent within five years.
SUBJ_055,17320,environment_river_15,environment,loss,148,74,stimuli/environment_river_15_loss.txt,An environmental report says a cleanup plan would still leave 85 percent of current pollution in the river within five years.
SUBJ_055,17321,education_midterm_55,education,gain,149,75,stimuli/education_midterm_55_gain.txt,A student opens midterm results showing 55 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17322,financial_investment_keep_3800,financial,loss,150,75,stimuli/financial_investment_keep_3800_loss.txt,"You receive a retirement fund decision. Option A means you lose $1900 for certain and keep $1900. Option B is a gamble with equal odds to lose nothing and keep $5700, or lose $3800 and keep $0."
SUBJ_055,17323,employment_city_agency_80,economic,loss,151,76,stimuli/employment_city_agency_80_loss.txt,An economic report on the city agency says a proposed policy means 20 percent of workers will lose their jobs over the next year.
SUBJ_055,17324,environment_national_park_40,environment,loss,152,76,stimuli/environment_national_park_40_loss.txt,An environmental report says a cleanup plan would still leave 60 percent of current pollution in the national park within five years.
SUBJ_055,17325,financial_bonus_keep_1350,financial,loss,153,77,stimuli/financial_bonus_keep_1350_loss.txt,"You receive a year-end bonus decision. Option A means you lose $675 for certain and keep $675. Option B is a gamble with equal odds to lose nothing and keep $2025, or lose $1350 and keep $0."
SUBJ_055,17326,education_final_60,education,loss,154,77,stimuli/education_final_60_loss.txt,A student opens final results showing 40 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_055,17327,education_placement_70,education,loss,155,78,stimuli/education_placement_70_loss.txt,A student opens placement results showing 30 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_055,17328,consumer_battery_80,consumer,gain,156,78,stimuli/consumer_battery_80_gain.txt,A product label states the item is 80 percent charge remaining. A shopper decides whether it meets their standard.
SUBJ_055,17329,health_clinical_trial_85,health,loss,157,79,stimuli/health_clinical_trial_85_loss.txt,A patient is considering a experimental therapy. The clinician explains that 15 percent of patients do not show clinical improvement after treatment.
SUBJ_055,17330,consumer_battery_90,consumer,loss,158,79,stimuli/consumer_battery_90_loss.txt,A product label states the item is 10 percent charge depleted. A shopper decides whether it meets their standard.
SUBJ_055,17331,environment_national_park_10,environment,gain,159,80,stimuli/environment_national_park_10_gain.txt,An environmental report says a cleanup plan would reduce pollution in the national park by 10 percent within five years.
SUBJ_055,17332,financial_bonus_keep_550,financial,loss,160,80,stimuli/financial_bonus_keep_550_loss.txt,"You receive a year-end bonus decision. Option A means you lose $275 for certain and keep $275. Option B is a gamble with equal odds to lose nothing and keep $825, or lose $550 and keep $0."
SUBJ_055,17333,education_final_70,education,loss,161,81,stimuli/education_final_70_loss.txt,A student opens final results showing 30 percent of answers were incorrect and considers how to study for the next assessment.
SUBJ_055,17334,education_certification_50,education,gain,162,81,stimuli/education_certification_50_gain.txt,A student opens certification results showing 50 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17335,financial_bonus_keep_2000,financial,gain,163,82,stimuli/financial_bonus_keep_2000_gain.txt,You receive a year-end bonus decision. Option A lets you keep $2000 for certain. Option B is a gamble with equal odds to keep $3000 or only $1000.
SUBJ_055,17336,consumer_ground_beef_80,consumer,loss,164,82,stimuli/consumer_ground_beef_80_loss.txt,A product label states the item is 20 percent fat. A shopper decides whether it meets their standard.
SUBJ_055,17337,employment_city_agency_90,economic,gain,165,83,stimuli/employment_city_agency_90_gain.txt,An economic report on the city agency says a proposed policy will help 90 percent of workers keep their jobs over the next year.
SUBJ_055,17338,environment_river_40,environment,loss,166,83,stimuli/environment_river_40_loss.txt,An environmental report says a cleanup plan would still leave 60 percent of current pollution in the river within five years.
SUBJ_055,17339,consumer_filter_90,consumer,gain,167,84,stimuli/consumer_filter_90_gain.txt,A product label states the item is 90 percent contaminants removed. A shopper decides whether it meets their standard.
SUBJ_055,17340,financial_investment_keep_2600,financial,gain,168,84,stimuli/financial_investment_keep_2600_gain.txt,You receive a retirement fund decision. Option A lets you keep $2600 for certain. Option B is a gamble with equal odds to keep $3900 or only $1300.
SUBJ_055,17341,education_licensing_65,education,gain,169,85,stimuli/education_licensing_65_gain.txt,A student opens licensing results showing 65 percent of answers were correct and considers how to study for the next assessment.
SUBJ_055,17342,health_dental_90,health,gain,170,85,stimuli/health_dental_90_gain.txt,A patient is considering a dental implant procedure. The clinician explains that 90 percent of patients heal without complications after treatment.
SUBJ_055,17343,health_surgery_90,health,loss,171,86,stimuli/health_surgery_90_loss.txt,A patient is considering a surgical procedure. The clinician explains that 10 percent of patients do not recover fully after treatment.
SUBJ_055,17344,consumer_battery_95,consumer,loss,172,86,stimuli/consumer_battery_95_loss.txt,A product label states the item is 5 percent charge depleted. A shopper decides whether it meets their standard.
SUBJ_055,17345,financial_investment_keep_2800,financial,loss,173,87,stimuli/financial_investment_keep_2800_loss.txt,"You receive a retirement fund decision. Option A means you lose $1400 for certain and keep $1400. Option B is a gamble with equal odds to lose nothing and keep $4200, or lose $2800 and keep $0."
SUBJ_055,17346,health_rehab_70,health,gain,174,87,stimuli/health_rehab_70_gain.txt,A patient is considering a rehabilitation program. The clinician explains that 70 percent of patients regain independent mobility after treatment.
SUBJ_055,17347,financial_tuition_keep_500,financial,gain,175,88,stimuli/financial_tuition_keep_500_gain.txt,You receive a tuition refund decision. Option A lets you keep $500 for certain. Option B is a gamble with equal odds to keep $750 or only $250.
SUBJ_055,17348,financial_rent_keep_350,financial,gain,176,88,stimuli/financial_rent_keep_350_gain.txt,You receive a rent discount decision. Option A lets you keep $350 for certain. Option B is a gamble with equal odds to keep $525 or only $175.
SUBJ_055,17349,consumer_filter_85,consumer,gain,177,89,stimuli/consumer_filter_85_gain.txt,A product label states the item is 85 percent contaminants removed. A shopper decides whether it meets their standard.
SUBJ_055,17350,employment_hospital_65,economic,gain,178,89,stimuli/employment_hospital_65_gain.txt,An economic report on the hospital says a proposed policy will help 65 percent of workers keep their jobs over the next year.
SUBJ_055,17351,employment_tech_company_85,economic,gain,179,90,stimuli/employment_tech_company_85_gain.txt,An economic report on the tech company says a proposed policy will help 85 percent of workers keep their jobs over the next year.
SUBJ_055,17352,employment_hospital_60,economic,gain,180,90,stimuli/employment_hospital_60_gain.txt,An economic report on the hospital says a proposed policy will help 60 percent of workers keep their jobs over the next year.
SUBJ_055,17353,financial_tuition_keep_1400,financial,loss,181,91,stimuli/financial_tuition_keep_1400_loss.txt,"You receive a tuition refund decision. Option A means you lose $700 for certain and keep $700. Option B is a gamble with equal odds to lose nothing and keep $2100, or lose $1400 and keep $0."
SUBJ_055,17354,financial_tuition_keep_1300,financial,loss,182,91,stimuli/financial_tuition_keep_1300_loss.txt,"You receive a tuition refund decision. Option A means you lose $650 for certain and keep $650. Option B is a gamble with equal odds to lose nothing and keep $1950, or lose $1300 and keep $0."
SUBJ_055,17355,financial_bonus_keep_1100,financial,loss,183,92,stimuli/financial_bonus_keep_1100_loss.txt,"You receive a year-end bonus decision. Option A means you lose $550 for certain and keep $550. Option B is a gamble with equal odds to lose nothing and keep $1650, or lose $1100 and keep $0."
SUBJ_055,17356,health_vaccine_75,health,loss,184,92,stimuli/health_vaccine_75_loss.txt,A patient is considering a vaccine. The clinician explains that 25 percent of patients do not experience no serious side effects after treatment.
